filepath,dataset,labels
dataset/train/hockey_ball/hockey_ball_763.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_764.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_765.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_772.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_778.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_779.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_78.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_781.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_785.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_786.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_788.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_794.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_796.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_797.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_798.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_799.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_800.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_801.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_803.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_804.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_806.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_809.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_81.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_812.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_814.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_816.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_817.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_818.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_819.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_822.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_823.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_824.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_825.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_830.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_833.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_838.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_84.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_840.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_845.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_846.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_847.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_848.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_85.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_851.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_852.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_856.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_859.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_860.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_864.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_866.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_869.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_87.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_873.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_874.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_875.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_876.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_878.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_881.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_882.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_883.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_885.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_889.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_89.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_890.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_892.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_894.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_895.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_896.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_898.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_9.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_900.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_906.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_908.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_909.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_914.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_917.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_918.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_919.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_920.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_927.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_929.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_93.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_930.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_932.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_935.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_937.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_939.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_94.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_943.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_946.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_948.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_949.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_950.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_953.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_954.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_955.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_956.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_957.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_958.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_96.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_961.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_964.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_965.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_967.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_968.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_97.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_970.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_971.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_972.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_973.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_974.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_977.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_978.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_979.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_980.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_981.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_982.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_985.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_99.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_991.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_994.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_996.jpg,train,hockey_ball
dataset/train/hockey_ball/hockey_ball_997.jpg,train,hockey_ball
dataset/train/hockey_puck/hockey_puck_10.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_100.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_101.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_102.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_104.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_106.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_107.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_108.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_109.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_11.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_111.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_112.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_114.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_115.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_118.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_119.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_120.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_123.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_125.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_129.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_133.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_134.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_135.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_137.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_14.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_140.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_143.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_144.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_145.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_146.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_147.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_148.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_151.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_152.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_153.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_155.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_156.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_157.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_159.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_162.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_164.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_168.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_17.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_170.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_171.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_174.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_175.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_176.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_177.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_180.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_182.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_184.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_186.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_187.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_188.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_192.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_194.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_197.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_199.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_20.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_201.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_202.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_204.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_205.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_209.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_21.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_211.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_212.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_214.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_216.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_217.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_218.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_219.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_22.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_220.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_223.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_228.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_23.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_230.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_236.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_237.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_238.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_239.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_24.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_241.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_243.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_246.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_247.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_248.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_249.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_25.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_251.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_252.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_254.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_255.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_256.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_259.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_260.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_262.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_27.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_270.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_274.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_279.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_280.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_281.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_287.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_289.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_291.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_293.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_294.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_295.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_299.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_3.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_30.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_300.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_302.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_307.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_308.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_309.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_312.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_315.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_316.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_322.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_325.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_329.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_330.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_332.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_334.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_339.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_34.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_341.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_345.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_348.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_35.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_350.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_359.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_361.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_362.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_363.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_364.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_366.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_367.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_370.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_372.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_375.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_376.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_377.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_386.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_388.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_389.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_390.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_391.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_396.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_399.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_402.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_403.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_404.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_406.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_408.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_41.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_413.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_414.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_418.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_419.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_42.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_421.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_423.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_426.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_43.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_431.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_432.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_434.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_436.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_439.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_440.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_445.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_447.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_452.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_454.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_455.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_46.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_460.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_463.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_464.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_465.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_466.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_468.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_469.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_47.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_471.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_472.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_476.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_478.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_479.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_48.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_480.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_482.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_483.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_484.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_486.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_489.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_5.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_500.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_502.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_504.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_505.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_506.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_507.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_508.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_51.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_514.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_516.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_518.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_52.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_520.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_521.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_524.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_527.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_529.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_53.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_532.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_534.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_538.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_54.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_540.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_544.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_547.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_549.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_550.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_552.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_553.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_555.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_567.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_568.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_57.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_570.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_571.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_572.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_573.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_574.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_576.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_577.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_578.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_58.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_580.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_581.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_582.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_583.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_585.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_586.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_59.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_591.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_592.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_593.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_594.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_596.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_598.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_599.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_6.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_600.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_602.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_603.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_605.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_606.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_609.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_61.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_611.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_614.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_615.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_616.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_62.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_620.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_623.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_627.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_628.jpg,train,hockey_puck
dataset/train/hockey_puck/hockey_puck_629.jpg,train,hockey_puck
